,Unnamed: 0,name,class,confidence,target_id,actual_id
9828,9828,./test\09829.png,Zulässige Höchstgeschwindigkeit (120),0.18577361,8,8.0
9829,9829,./test\09830.png,Wildwechsel,0.88613343,31,31.0
9830,9830,./test\09831.png,Vorfahrt gewähren,0.99998891,13,13.0
9831,9831,./test\09832.png,Zulässige Höchstgeschwindigkeit (50),0.4372685000000001,2,2.0
9832,9832,./test\09833.png,Verbot der Einfahrt,0.99999869,17,17.0
9833,9833,./test\09834.png,Wildwechsel,0.13552807,19,31.0
9834,9834,./test\09835.png,Schleudergefahr bei Nässe oder Schmutz,0.47128519,21,23.0
9835,9835,./test\09836.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.27632955,23,10.0
9836,9836,./test\09837.png,Verbot der Einfahrt,0.57587856,17,17.0
9837,9837,./test\09838.png,Zulässige Höchstgeschwindigkeit (50),0.90387189,2,2.0
9838,9838,./test\09839.png,Stoppschild,0.99992192,14,14.0
9839,9839,./test\09840.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.98104459,10,10.0
9840,9840,./test\09841.png,Kurve (links),0.09735132,28,19.0
9841,9841,./test\09842.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.70235449,16,16.0
9842,9842,./test\09843.png,Einmalige Vorfahrt,0.99979001,11,11.0
9843,9843,./test\09844.png,Rechts vorbei,0.04954651,36,38.0
9844,9844,./test\09845.png,Zulässige Höchstgeschwindigkeit (120),0.65690446,8,8.0
9845,9845,./test\09846.png,Zulässige Höchstgeschwindigkeit (70),0.73912734,4,4.0
9846,9846,./test\09847.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.54638332,10,10.0
9847,9847,./test\09848.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,37,42.0
9848,9848,./test\09849.png,Ende aller Streckenverbote,0.4577466,32,32.0
9849,9849,./test\09850.png,Baustelle,0.77301031,25,25.0
9850,9850,./test\09851.png,Zulässige Höchstgeschwindigkeit (120),0.86885345,8,8.0
9851,9851,./test\09852.png,Zulässige Höchstgeschwindigkeit (50),0.70746911,2,2.0
9852,9852,./test\09853.png,Zulässige Höchstgeschwindigkeit (50),0.17131761,3,2.0
9853,9853,./test\09854.png,Fahrradfahrer,0.98191696,29,29.0
9854,9854,./test\09855.png,Ende aller Streckenverbote,0.41352749,32,32.0
9855,9855,./test\09856.png,Baustelle,0.99999821,25,25.0
9856,9856,./test\09857.png,Verbot der Einfahrt,0.99999976,17,17.0
9857,9857,./test\09858.png,Zulässige Höchstgeschwindigkeit (50),0.73151702,2,2.0
9858,9858,./test\09859.png,Gefahrenstelle,0.23166858,26,18.0
9859,9859,./test\09860.png,Zulässige Höchstgeschwindigkeit (50),0.99915361,2,2.0
9860,9860,./test\09861.png,Zulässige Höchstgeschwindigkeit (100),0.99907744,7,7.0
9861,9861,./test\09862.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.25942865,9,10.0
9862,9862,./test\09863.png,Zulässige Höchstgeschwindigkeit (120),0.35680836,8,8.0
9863,9863,./test\09864.png,Ausschließlich rechts,0.99999821,33,33.0
9864,9864,./test\09865.png,Zulässige Höchstgeschwindigkeit (70),0.8790976999999999,4,4.0
9865,9865,./test\09866.png,Überholverbot für Kraftfahrzeuge aller Art,0.6464954,9,9.0
9866,9866,./test\09867.png,Stoppschild,0.99998546,14,14.0
9867,9867,./test\09868.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.99133146,42,42.0
9868,9868,./test\09869.png,Vorfahrt,0.99999988,12,12.0
9869,9869,./test\09870.png,Zulässige Höchstgeschwindigkeit (80),0.32406712,3,5.0
9870,9870,./test\09871.png,Rechts vorbei,0.99898559,38,38.0
9871,9871,./test\09872.png,Zulässige Höchstgeschwindigkeit (70),0.73622519,4,4.0
9872,9872,./test\09873.png,Wildwechsel,0.92882115,31,31.0
9873,9873,./test\09874.png,Einmalige Vorfahrt,0.97179753,11,11.0
9874,9874,./test\09875.png,Überholverbot für Kraftfahrzeuge aller Art,0.54272658,9,9.0
9875,9875,./test\09876.png,Zulässige Höchstgeschwindigkeit (70),0.15619145,4,4.0
9876,9876,./test\09877.png,Baustelle,0.19165564,26,25.0
9877,9877,./test\09878.png,Verbot der Einfahrt,0.99999988,17,17.0
9878,9878,./test\09879.png,Rechts vorbei,0.99993849,38,38.0
9879,9879,./test\09880.png,Wildwechsel,0.07798611,39,31.0
9880,9880,./test\09881.png,Schleudergefahr bei Nässe oder Schmutz,0.88502252,23,23.0
9881,9881,./test\09882.png,Fußgänger,0.03875886,26,27.0
9882,9882,./test\09883.png,Zulässige Höchstgeschwindigkeit (60),0.55033529,3,3.0
9883,9883,./test\09884.png,Vorfahrt,0.90720999,12,12.0
9884,9884,./test\09885.png,Vorfahrt gewähren,0.98413682,13,13.0
9885,9885,./test\09886.png,Zulässige Höchstgeschwindigkeit (70),0.75105411,4,4.0
9886,9886,./test\09887.png,Wildwechsel,0.61372524,31,31.0
9887,9887,./test\09888.png,Vorfahrt,0.80823326,12,12.0
9888,9888,./test\09889.png,Ausschließlich rechts,0.60604155,33,33.0
9889,9889,./test\09890.png,Vorfahrt gewähren,0.99242312,13,13.0
9890,9890,./test\09891.png,Zulässige Höchstgeschwindigkeit (100),0.72685975,7,7.0
9891,9891,./test\09892.png,Ausschließlich geradeaus,0.26796642,33,35.0
9892,9892,./test\09893.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.95167947,10,10.0
9893,9893,./test\09894.png,Stoppschild,0.78753006,14,14.0
9894,9894,./test\09895.png,Überholverbot für Kraftfahrzeuge aller Art,0.99984252,9,9.0
9895,9895,./test\09896.png,Vorfahrt gewähren,0.99990749,13,13.0
9896,9896,./test\09897.png,Zulässige Höchstgeschwindigkeit (50),0.41365042,2,2.0
9897,9897,./test\09898.png,Zulässige Höchstgeschwindigkeit (50),0.38394588,7,2.0
9898,9898,./test\09899.png,Schleudergefahr bei Nässe oder Schmutz,0.1422011,24,23.0
9899,9899,./test\09900.png,Zulässige Höchstgeschwindigkeit (80),0.9448396,5,5.0
9900,9900,./test\09901.png,Zulässige Höchstgeschwindigkeit (50),0.50161785,2,2.0
9901,9901,./test\09902.png,Zulässige Höchstgeschwindigkeit (70),0.67242032,4,4.0
9902,9902,./test\09903.png,Überholverbot für Kraftfahrzeuge aller Art,0.99999928,9,9.0
9903,9903,./test\09904.png,Zulässige Höchstgeschwindigkeit (70),0.57026184,4,4.0
9904,9904,./test\09905.png,Vorfahrt gewähren,0.99999917,13,13.0
9905,9905,./test\09906.png,Ausschließlich geradeaus,0.59441519,35,35.0
9906,9906,./test\09907.png,Ausschließlich geradeaus,0.99995434,35,35.0
9907,9907,./test\09908.png,Vorfahrt gewähren,0.99999988,13,13.0
9908,9908,./test\09909.png,Einmalige Vorfahrt,0.04395742,26,11.0
9909,9909,./test\09910.png,Vorfahrt gewähren,0.99766868,13,13.0
9910,9910,./test\09911.png,Zulässige Höchstgeschwindigkeit (30),0.90945929,1,1.0
9911,9911,./test\09912.png,Vorfahrt gewähren,0.98372263,13,13.0
9912,9912,./test\09913.png,Verbot für Fahrzeuge aller Art,0.9988544,15,15.0
9913,9913,./test\09914.png,Baustelle,0.71498519,25,25.0
9914,9914,./test\09915.png,Zulässige Höchstgeschwindigkeit (50),0.26152354,8,2.0
9915,9915,./test\09916.png,Ende der Geschwindigkeitsbegrenzung (80),0.7010149999999999,6,6.0
9916,9916,./test\09917.png,Vorfahrt gewähren,0.99999821,13,13.0
9917,9917,./test\09918.png,Ende aller Streckenverbote,0.45366815,32,32.0
9918,9918,./test\09919.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.96680129,10,10.0
9919,9919,./test\09920.png,Zulässige Höchstgeschwindigkeit (70),0.19337964,7,4.0
9920,9920,./test\09921.png,Rechts vorbei,0.88815475,38,38.0
9921,9921,./test\09922.png,Zulässige Höchstgeschwindigkeit (100),0.48395371,7,7.0
9922,9922,./test\09923.png,Stoppschild,0.99970978,14,14.0
9923,9923,./test\09924.png,Rechts vorbei,0.90107167,38,38.0
9924,9924,./test\09925.png,Zulässige Höchstgeschwindigkeit (30),0.98384237,1,1.0
9925,9925,./test\09926.png,Unebene Fahrbahn,0.99878675,22,22.0
9926,9926,./test\09927.png,Gefahrenstelle,0.12700726,26,18.0
9927,9927,./test\09928.png,Zulässige Höchstgeschwindigkeit (50),0.54134703,2,2.0
9928,9928,./test\09929.png,Zulässige Höchstgeschwindigkeit (50),0.38859877,1,2.0
9929,9929,./test\09930.png,Vorfahrt,0.49274072,12,12.0
9930,9930,./test\09931.png,Zulässige Höchstgeschwindigkeit (120),0.4931398,8,8.0
9931,9931,./test\09932.png,Vorfahrt,0.99975497,12,12.0
9932,9932,./test\09933.png,Zulässige Höchstgeschwindigkeit (60),0.45139363,3,3.0
9933,9933,./test\09934.png,Vorfahrt,1.0,12,12.0
9934,9934,./test\09935.png,Verbot der Einfahrt,0.77187318,17,17.0
9935,9935,./test\09936.png,Kurve (links),0.94115114,19,19.0
9936,9936,./test\09937.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.72021705,42,42.0
9937,9937,./test\09938.png,Überholverbot für Kraftfahrzeuge aller Art,0.96504396,9,9.0
9938,9938,./test\09939.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.6554184000000001,10,10.0
9939,9939,./test\09940.png,Zulässige Höchstgeschwindigkeit (50),0.9778074,2,2.0
9940,9940,./test\09941.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.44725427,6,42.0
9941,9941,./test\09942.png,Überholverbot für Kraftfahrzeuge aller Art,0.97963458,9,9.0
9942,9942,./test\09943.png,Zulässige Höchstgeschwindigkeit (50),0.73933905,2,2.0
9943,9943,./test\09944.png,Zulässige Höchstgeschwindigkeit (80),0.98634714,5,5.0
9944,9944,./test\09945.png,Zulässige Höchstgeschwindigkeit (50),0.69143093,2,2.0
9945,9945,./test\09946.png,Zulässige Höchstgeschwindigkeit (80),0.80243093,5,5.0
9946,9946,./test\09947.png,Zulässige Höchstgeschwindigkeit (80),0.57130313,3,5.0
9947,9947,./test\09948.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.9901827,10,10.0
9948,9948,./test\09949.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.88840002,9,10.0
9949,9949,./test\09950.png,Zulässige Höchstgeschwindigkeit (120),0.86732709,8,8.0
9950,9950,./test\09951.png,Wildwechsel,0.59695208,31,31.0
9951,9951,./test\09952.png,Vorfahrt,0.98676014,12,12.0
9952,9952,./test\09953.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.99931836,10,10.0
9953,9953,./test\09954.png,Rechts vorbei,0.94344783,38,38.0
9954,9954,./test\09955.png,Rechts vorbei,0.94848704,38,38.0
9955,9955,./test\09956.png,Zulässige Höchstgeschwindigkeit (120),0.21264532,8,8.0
9956,9956,./test\09957.png,Baustelle,0.20981349,5,25.0
9957,9957,./test\09958.png,Zulässige Höchstgeschwindigkeit (60),0.56014138,3,3.0
9958,9958,./test\09959.png,Zulässige Höchstgeschwindigkeit (120),0.80483997,8,8.0
9959,9959,./test\09960.png,Zulässige Höchstgeschwindigkeit (70),0.98837751,4,4.0
9960,9960,./test\09961.png,Wildwechsel,0.15324007,31,31.0
9961,9961,./test\09962.png,Zulässige Höchstgeschwindigkeit (50),0.36022916,5,2.0
9962,9962,./test\09963.png,Zulässige Höchstgeschwindigkeit (50),0.9979322,2,2.0
9963,9963,./test\09964.png,Vorfahrt,0.92970169,12,12.0
9964,9964,./test\09965.png,Ausschließlich geradeaus,0.99391633,35,35.0
9965,9965,./test\09966.png,Wildwechsel,0.35507044,31,31.0
9966,9966,./test\09967.png,Zulässige Höchstgeschwindigkeit (60),0.56302959,3,3.0
9967,9967,./test\09968.png,Rechts vorbei,0.99999869,38,38.0
9968,9968,./test\09969.png,Stoppschild,0.99998868,14,14.0
9969,9969,./test\09970.png,Verbot der Einfahrt,1.0,17,17.0
9970,9970,./test\09971.png,Überholverbot für Kraftfahrzeuge aller Art,0.30795422,9,9.0
9971,9971,./test\09972.png,Vorfahrt gewähren,0.99839658,13,13.0
9972,9972,./test\09973.png,Zulässige Höchstgeschwindigkeit (30),0.99606329,1,1.0
9973,9973,./test\09974.png,Einmalige Vorfahrt,0.4087429,11,11.0
9974,9974,./test\09975.png,Kreisverkehr,0.9958781,40,40.0
9975,9975,./test\09976.png,Vorfahrt gewähren,0.99996948,13,13.0
9976,9976,./test\09977.png,Gefahrenstelle,0.99521953,18,18.0
9977,9977,./test\09978.png,Überholverbot für Kraftfahrzeuge aller Art,0.99352044,9,9.0
9978,9978,./test\09979.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.14119594,3,16.0
9979,9979,./test\09980.png,Vorfahrt gewähren,0.98686963,13,13.0
9980,9980,./test\09981.png,Ausschließlich geradeaus,0.6428923000000001,35,35.0
9981,9981,./test\09982.png,Zulässige Höchstgeschwindigkeit (30),0.36435223,4,1.0
9982,9982,./test\09983.png,Vorfahrt gewähren,0.99990249,13,13.0
9983,9983,./test\09984.png,Ausschließlich geradeaus,0.98743802,35,35.0
9984,9984,./test\09985.png,Verbot für Fahrzeuge aller Art,0.83364242,15,15.0
9985,9985,./test\09986.png,Zulässige Höchstgeschwindigkeit (50),0.60206538,2,2.0
9986,9986,./test\09987.png,Schleudergefahr bei Nässe oder Schmutz,0.11691668,24,23.0
9987,9987,./test\09988.png,Vorfahrt gewähren,0.99961203,13,13.0
9988,9988,./test\09989.png,Zulässige Höchstgeschwindigkeit (120),0.51026297,8,8.0
9989,9989,./test\09990.png,Zulässige Höchstgeschwindigkeit (50),0.51086771,5,2.0
9990,9990,./test\09991.png,Rechts vorbei,0.99893349,38,38.0
9991,9991,./test\09992.png,Zulässige Höchstgeschwindigkeit (70),0.94615847,4,4.0
9992,9992,./test\09993.png,Verbot der Einfahrt,0.65775889,17,17.0
9993,9993,./test\09994.png,Rechts vorbei,0.99902058,38,38.0
9994,9994,./test\09995.png,Zulässige Höchstgeschwindigkeit (50),0.83504492,1,2.0
9995,9995,./test\09996.png,Zulässige Höchstgeschwindigkeit (50),0.99987566,2,2.0
9996,9996,./test\09997.png,Einmalige Vorfahrt,0.02595629,28,11.0
9997,9997,./test\09998.png,Baustelle,0.99999845,25,25.0
9998,9998,./test\09999.png,Zulässige Höchstgeschwindigkeit (80),0.37313497,5,5.0
9999,9999,./test\10000.png,Fußgänger,0.81297702,27,27.0
10000,10000,./test\10001.png,Vorfahrt,0.81602466,12,12.0
10001,10001,./test\10002.png,Baustelle,0.41483694,20,25.0
10002,10002,./test\10003.png,Rechts vorbei,0.99993598,38,38.0
10003,10003,./test\10004.png,Baustelle,1.0,25,25.0
10004,10004,./test\10005.png,Vorfahrt gewähren,0.99910492,13,13.0
10005,10005,./test\10006.png,Vorfahrt,0.9999125,12,12.0
10006,10006,./test\10007.png,Zulässige Höchstgeschwindigkeit (70),0.87308466,4,4.0
10007,10007,./test\10008.png,Ausschließlich rechts,0.99992943,33,33.0
10008,10008,./test\10009.png,Schleudergefahr bei Nässe oder Schmutz,0.97534162,23,23.0
10009,10009,./test\10010.png,Einmalige Vorfahrt,0.99954069,11,11.0
10010,10010,./test\10011.png,Vorfahrt gewähren,0.99996567,13,13.0
10011,10011,./test\10012.png,Zulässige Höchstgeschwindigkeit (30),0.62936705,1,1.0
10012,10012,./test\10013.png,Zulässige Höchstgeschwindigkeit (80),0.26479897,6,5.0
10013,10013,./test\10014.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.91098315,10,10.0
10014,10014,./test\10015.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.40089288,6,42.0
10015,10015,./test\10016.png,Wildwechsel,0.42740723,30,31.0
10016,10016,./test\10017.png,Vorfahrt,0.63974363,12,12.0
10017,10017,./test\10018.png,Rechts vorbei,0.99999571,38,38.0
10018,10018,./test\10019.png,Einmalige Vorfahrt,0.94498974,11,11.0
10019,10019,./test\10020.png,Zulässige Höchstgeschwindigkeit (50),0.90471131,1,2.0
10020,10020,./test\10021.png,Rechts vorbei,0.99585021,38,38.0
10021,10021,./test\10022.png,Gefahrenstelle,0.99665701,18,18.0
10022,10022,./test\10023.png,Zulässige Höchstgeschwindigkeit (70),0.99137902,4,4.0
10023,10023,./test\10024.png,Gefahrenstelle,0.10631004,18,18.0
10024,10024,./test\10025.png,Zulässige Höchstgeschwindigkeit (50),0.99117482,2,2.0
10025,10025,./test\10026.png,Rechts vorbei,0.13787234,38,38.0
10026,10026,./test\10027.png,Vorfahrt gewähren,0.99999988,13,13.0
10027,10027,./test\10028.png,Doppelkurve (zunächst links),0.03199535,18,21.0
10028,10028,./test\10029.png,Zulässige Höchstgeschwindigkeit (80),0.49976772,5,5.0
10029,10029,./test\10030.png,Doppelkurve (zunächst links),0.8685894000000001,21,21.0
10030,10030,./test\10031.png,Überholverbot für Kraftfahrzeuge aller Art,0.99999893,9,9.0
10031,10031,./test\10032.png,Zulässige Höchstgeschwindigkeit (70),0.29429933,4,4.0
10032,10032,./test\10033.png,Zulässige Höchstgeschwindigkeit (120),0.90853655,8,8.0
10033,10033,./test\10034.png,Baustelle,0.930628,25,25.0
10034,10034,./test\10035.png,Zulässige Höchstgeschwindigkeit (50),0.59910512,2,2.0
10035,10035,./test\10036.png,Einmalige Vorfahrt,0.90839714,11,11.0
10036,10036,./test\10037.png,Ausschließlich rechts,0.99999869,33,33.0
10037,10037,./test\10038.png,Stoppschild,0.99881256,14,14.0
10038,10038,./test\10039.png,Vorfahrt gewähren,0.40499747,13,13.0
10039,10039,./test\10040.png,Überholverbot für Kraftfahrzeuge aller Art,0.9647271,9,9.0
10040,10040,./test\10041.png,Überholverbot für Kraftfahrzeuge aller Art,0.99999976,9,9.0
10041,10041,./test\10042.png,Verbot der Einfahrt,1.0,17,17.0
10042,10042,./test\10043.png,Vorfahrt,0.77508712,12,12.0
10043,10043,./test\10044.png,Überholverbot für Kraftfahrzeuge aller Art,0.51619393,9,9.0
10044,10044,./test\10045.png,Zulässige Höchstgeschwindigkeit (120),0.25947562,8,8.0
10045,10045,./test\10046.png,Einmalige Vorfahrt,0.99964118,11,11.0
10046,10046,./test\10047.png,Zulässige Höchstgeschwindigkeit (80),0.95495313,5,5.0
10047,10047,./test\10048.png,Zulässige Höchstgeschwindigkeit (70),0.26423559,4,4.0
10048,10048,./test\10049.png,Zulässige Höchstgeschwindigkeit (30),0.72050357,0,1.0
10049,10049,./test\10050.png,Zulässige Höchstgeschwindigkeit (70),0.8599713999999999,4,4.0
10050,10050,./test\10051.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.99934906,10,10.0
10051,10051,./test\10052.png,Vorfahrt gewähren,0.97420484,13,13.0
10052,10052,./test\10053.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,28,42.0
10053,10053,./test\10054.png,Gefahrenstelle,0.52187121,18,18.0
10054,10054,./test\10055.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.61202413,10,10.0
10055,10055,./test\10056.png,Zulässige Höchstgeschwindigkeit (70),0.10053301,39,4.0
10056,10056,./test\10057.png,Zulässige Höchstgeschwindigkeit (50),0.71307504,5,2.0
10057,10057,./test\10058.png,Zulässige Höchstgeschwindigkeit (60),0.9491998,3,3.0
10058,10058,./test\10059.png,Unebene Fahrbahn,0.69326901,22,22.0
10059,10059,./test\10060.png,Ausschließlich geradeaus,0.99909866,35,35.0
10060,10060,./test\10061.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.99998736,16,16.0
10061,10061,./test\10062.png,Gefahrenstelle,0.12975544,26,18.0
10062,10062,./test\10063.png,Ausschließlich geradeaus,0.99940419,35,35.0
10063,10063,./test\10064.png,Zulässige Höchstgeschwindigkeit (100),0.5888465,7,7.0
10064,10064,./test\10065.png,Gefahrenstelle,0.39163008,18,18.0
10065,10065,./test\10066.png,Zulässige Höchstgeschwindigkeit (60),0.80548966,3,3.0
10066,10066,./test\10067.png,Zulässige Höchstgeschwindigkeit (70),0.12807259,25,4.0
10067,10067,./test\10068.png,Zulässige Höchstgeschwindigkeit (80),0.34673861,16,5.0
10068,10068,./test\10069.png,Ausschließlich geradeaus,0.69833189,35,35.0
10069,10069,./test\10070.png,Baustelle,0.99920613,25,25.0
10070,10070,./test\10071.png,Zulässige Höchstgeschwindigkeit (70),0.81033576,4,4.0
10071,10071,./test\10072.png,Überholverbot für Kraftfahrzeuge aller Art,0.72975624,9,9.0
10072,10072,./test\10073.png,Zulässige Höchstgeschwindigkeit (50),0.35338733,5,2.0
10073,10073,./test\10074.png,Einmalige Vorfahrt,0.99968672,11,11.0
10074,10074,./test\10075.png,Zulässige Höchstgeschwindigkeit (30),0.99831605,1,1.0
10075,10075,./test\10076.png,Einmalige Vorfahrt,0.99972445,11,11.0
10076,10076,./test\10077.png,Rechts vorbei,0.02441717,36,38.0
10077,10077,./test\10078.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.44911078,42,42.0
10078,10078,./test\10079.png,Zulässige Höchstgeschwindigkeit (30),0.81105769,1,1.0
10079,10079,./test\10080.png,Vorfahrt,0.99999976,12,12.0
10080,10080,./test\10081.png,Zulässige Höchstgeschwindigkeit (70),0.38918373,4,4.0
10081,10081,./test\10082.png,Gefahrenstelle,0.1579134,26,18.0
10082,10082,./test\10083.png,Zulässige Höchstgeschwindigkeit (50),0.31848615,3,2.0
10083,10083,./test\10084.png,Rechts vorbei,0.99987853,38,38.0
10084,10084,./test\10085.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,34,42.0
10085,10085,./test\10086.png,Zulässige Höchstgeschwindigkeit (120),0.59219486,7,8.0
10086,10086,./test\10087.png,Zulässige Höchstgeschwindigkeit (60),0.2949183,3,3.0
10087,10087,./test\10088.png,Zulässige Höchstgeschwindigkeit (50),0.6073181,2,2.0
10088,10088,./test\10089.png,Einmalige Vorfahrt,0.99992681,11,11.0
10089,10089,./test\10090.png,Baustelle,1.0,25,25.0
10090,10090,./test\10091.png,Baustelle,0.99999988,25,25.0
10091,10091,./test\10092.png,Überholverbot für Kraftfahrzeuge aller Art,0.94272,9,9.0
10092,10092,./test\10093.png,Zulässige Höchstgeschwindigkeit (80),0.37235355,3,5.0
10093,10093,./test\10094.png,Ausschließlich geradeaus,0.99731523,35,35.0
10094,10094,./test\10095.png,Zulässige Höchstgeschwindigkeit (60),0.69161135,3,3.0
10095,10095,./test\10096.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,26,42.0
10096,10096,./test\10097.png,Zulässige Höchstgeschwindigkeit (80),0.8278181,5,5.0
10097,10097,./test\10098.png,Zulässige Höchstgeschwindigkeit (50),0.89429903,2,2.0
10098,10098,./test\10099.png,Rechts vorbei,0.93318164,38,38.0
10099,10099,./test\10100.png,Fußgänger,0.14472157,27,27.0
10100,10100,./test\10101.png,Stoppschild,0.99971539,14,14.0
10101,10101,./test\10102.png,Verbot der Einfahrt,1.0,17,17.0
10102,10102,./test\10103.png,Vorfahrt,0.99250752,12,12.0
10103,10103,./test\10104.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.82415873,10,10.0
10104,10104,./test\10105.png,Zulässige Höchstgeschwindigkeit (100),0.8621226000000001,7,7.0
10105,10105,./test\10106.png,Ausschließlich geradeaus,0.99999988,35,35.0
10106,10106,./test\10107.png,Zulässige Höchstgeschwindigkeit (60),0.68870783,3,3.0
10107,10107,./test\10108.png,Gefahrenstelle,0.9567644,18,18.0
10108,10108,./test\10109.png,Baustelle,0.99978799,25,25.0
10109,10109,./test\10110.png,Gefahrenstelle,0.90110022,18,18.0
10110,10110,./test\10111.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.72784328,10,10.0
10111,10111,./test\10112.png,Zulässige Höchstgeschwindigkeit (50),0.9052099,2,2.0
10112,10112,./test\10113.png,Einmalige Vorfahrt,0.99996626,11,11.0
10113,10113,./test\10114.png,Einmalige Vorfahrt,0.99875093,11,11.0
10114,10114,./test\10115.png,Zulässige Höchstgeschwindigkeit (70),0.90969336,4,4.0
10115,10115,./test\10116.png,Rechts vorbei,1.0,38,38.0
10116,10116,./test\10117.png,Rechts vorbei,0.99985194,38,38.0
10117,10117,./test\10118.png,Vorfahrt gewähren,0.99978131,13,13.0
10118,10118,./test\10119.png,Zulässige Höchstgeschwindigkeit (120),0.13602227,20,8.0
10119,10119,./test\10120.png,Zulässige Höchstgeschwindigkeit (120),0.82660663,8,8.0
10120,10120,./test\10121.png,Doppelkurve (zunächst links),0.05687194,26,21.0
10121,10121,./test\10122.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.81920242,10,10.0
10122,10122,./test\10123.png,Vorfahrt,0.99996972,12,12.0
10123,10123,./test\10124.png,Einmalige Vorfahrt,0.09993783,11,11.0
10124,10124,./test\10125.png,Vorfahrt gewähren,0.99068379,13,13.0
10125,10125,./test\10126.png,Zulässige Höchstgeschwindigkeit (30),0.99922061,1,1.0
10126,10126,./test\10127.png,Zulässige Höchstgeschwindigkeit (70),0.32295623,4,4.0
10127,10127,./test\10128.png,Vorfahrt gewähren,0.99995923,13,13.0
10128,10128,./test\10129.png,Zulässige Höchstgeschwindigkeit (30),0.90530246,1,1.0
10129,10129,./test\10130.png,Vorfahrt,0.98650616,12,12.0
10130,10130,./test\10131.png,Ausschließlich rechts,1.0,33,33.0
10131,10131,./test\10132.png,Zulässige Höchstgeschwindigkeit (30),0.91093349,1,1.0
10132,10132,./test\10133.png,Wildwechsel,0.69533169,31,31.0
10133,10133,./test\10134.png,Ausschließlich geradeaus,0.99656504,35,35.0
10134,10134,./test\10135.png,Zulässige Höchstgeschwindigkeit (60),0.39209324,3,3.0
10135,10135,./test\10136.png,Zulässige Höchstgeschwindigkeit (70),0.20657943,7,4.0
10136,10136,./test\10137.png,Doppelkurve (zunächst links),0.85101706,21,21.0
10137,10137,./test\10138.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.76165473,10,10.0
10138,10138,./test\10139.png,Zulässige Höchstgeschwindigkeit (50),0.36393502,2,2.0
10139,10139,./test\10140.png,Wildwechsel,0.84167981,31,31.0
10140,10140,./test\10141.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.34767607,10,10.0
10141,10141,./test\10142.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,28,42.0
10142,10142,./test\10143.png,Überholverbot für Kraftfahrzeuge aller Art,0.89241129,9,9.0
10143,10143,./test\10144.png,Baustelle,0.9999975,25,25.0
10144,10144,./test\10145.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,36,42.0
