,name,class,confidence,target_id,actual_id
8738,./test\08739.png,Ausschließlich geradeaus,1.0,35,
8739,./test\08740.png,Fußgänger,0.14266154,27,
8740,./test\08741.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.98641324,10,
8741,./test\08742.png,Zulässige Höchstgeschwindigkeit (50),0.49525854,1,
8742,./test\08743.png,Verbot der Einfahrt,1.0,17,
8743,./test\08744.png,Zulässige Höchstgeschwindigkeit (70),0.3755914,4,
8744,./test\08745.png,Zulässige Höchstgeschwindigkeit (100),0.23200299,8,
8745,./test\08746.png,Schleudergefahr bei Nässe oder Schmutz,0.08988355,24,
8746,./test\08747.png,Ausschließlich rechts,0.9995721,33,
8747,./test\08748.png,Gefahrenstelle,0.23876867,18,
8748,./test\08749.png,Baustelle,0.16905512,18,
8749,./test\08750.png,Einmalige Vorfahrt,0.89351887,25,
8750,./test\08751.png,Wildwechsel,0.91859424,31,
8751,./test\08752.png,Überholverbot für Kraftfahrzeuge aller Art,0.99991894,9,
8752,./test\08753.png,Verbot für Fahrzeuge aller Art,0.98740375,15,
8753,./test\08754.png,Rechts vorbei,0.99876827,38,
8754,./test\08755.png,Überholverbot für Kraftfahrzeuge aller Art,0.96460366,9,
8755,./test\08756.png,Zulässige Höchstgeschwindigkeit (50),0.77777141,2,
8756,./test\08757.png,Verbot für Fahrzeuge aller Art,0.99972433,15,
8757,./test\08758.png,Rechts vorbei,0.73366284,38,
8758,./test\08759.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.21427739,10,
8759,./test\08760.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.27954033,10,
8760,./test\08761.png,Schleudergefahr bei Nässe oder Schmutz,0.98461795,23,
8761,./test\08762.png,Überholverbot für Kraftfahrzeuge aller Art,0.99997199,9,
8762,./test\08763.png,Rechts vorbei,0.55142528,38,
8763,./test\08764.png,Rechts vorbei,0.82629734,34,
8764,./test\08765.png,Rechts vorbei,0.99999988,38,
8765,./test\08766.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.67131549,16,
8766,./test\08767.png,Zulässige Höchstgeschwindigkeit (70),0.96301866,4,
8767,./test\08768.png,Verbot für Fahrzeuge aller Art,0.99583191,15,
8768,./test\08769.png,Ende aller Streckenverbote,0.90374082,32,
8769,./test\08770.png,Zulässige Höchstgeschwindigkeit (80),0.58734864,6,
8770,./test\08771.png,Vorfahrt gewähren,0.9227798,13,
8771,./test\08772.png,Zulässige Höchstgeschwindigkeit (70),0.94297355,4,
8772,./test\08773.png,Fußgänger,0.84468293,27,
8773,./test\08774.png,Zulässige Höchstgeschwindigkeit (80),0.88795412,5,
8774,./test\08775.png,Zulässige Höchstgeschwindigkeit (70),0.48009074,4,
8775,./test\08776.png,Überholverbot für Kraftfahrzeuge aller Art,0.99478298,9,
8776,./test\08777.png,Rechts vorbei,0.96291089,38,
8777,./test\08778.png,Zulässige Höchstgeschwindigkeit (50),0.42941424,1,
8778,./test\08779.png,Ausschließlich geradeaus,0.45865023,35,
8779,./test\08780.png,Zulässige Höchstgeschwindigkeit (50),0.49610215,2,
8780,./test\08781.png,Zulässige Höchstgeschwindigkeit (30),0.36507213,1,
8781,./test\08782.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,34,
8782,./test\08783.png,Vorfahrt,0.99305385,12,
8783,./test\08784.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.91609395,42,
8784,./test\08785.png,Zulässige Höchstgeschwindigkeit (60),0.15864974,7,
8785,./test\08786.png,Vorfahrt gewähren,0.99998295,13,
8786,./test\08787.png,Zulässige Höchstgeschwindigkeit (50),0.83273071,2,
8787,./test\08788.png,Zulässige Höchstgeschwindigkeit (120),0.14911827,7,
8788,./test\08789.png,Zulässige Höchstgeschwindigkeit (80),0.98947793,5,
8789,./test\08790.png,Ausschließlich geradeaus,0.27606407,35,
8790,./test\08791.png,Zulässige Höchstgeschwindigkeit (50),0.99839288,2,
8791,./test\08792.png,Baustelle,0.99459863,25,
8792,./test\08793.png,Zulässige Höchstgeschwindigkeit (50),0.31075799,7,
8793,./test\08794.png,Vorfahrt gewähren,0.99381399,13,
8794,./test\08795.png,Vorfahrt gewähren,0.99999976,13,
8795,./test\08796.png,Vorfahrt gewähren,0.97347361,13,
8796,./test\08797.png,Rechts vorbei,0.99996507,38,
8797,./test\08798.png,Fahrradfahrer,0.99537802,29,
8798,./test\08799.png,Baustelle,0.81671095,25,
8799,./test\08800.png,Zulässige Höchstgeschwindigkeit (120),0.45712847,8,
8800,./test\08801.png,Verbot der Einfahrt,0.99999762,17,
8801,./test\08802.png,Zulässige Höchstgeschwindigkeit (80),0.55662251,5,
8802,./test\08803.png,Zulässige Höchstgeschwindigkeit (60),0.41939828,5,
8803,./test\08804.png,Vorfahrt,0.99999845,12,
8804,./test\08805.png,Verbot für Fahrzeuge aller Art,0.98747581,15,
8805,./test\08806.png,Verbot für Fahrzeuge aller Art,0.9961462,15,
8806,./test\08807.png,Einmalige Vorfahrt,0.9890036,11,
8807,./test\08808.png,Kreisverkehr,0.99600416,40,
8808,./test\08809.png,Überholverbot für Kraftfahrzeuge aller Art,0.81929857,9,
8809,./test\08810.png,Einmalige Vorfahrt,0.89008397,11,
8810,./test\08811.png,Zulässige Höchstgeschwindigkeit (120),0.68682617,8,
8811,./test\08812.png,Verbot für Fahrzeuge aller Art,0.9997309999999999,15,
8812,./test\08813.png,Zulässige Höchstgeschwindigkeit (30),0.94381917,1,
8813,./test\08814.png,Zulässige Höchstgeschwindigkeit (70),0.93746608,4,
8814,./test\08815.png,Ende der Geschwindigkeitsbegrenzung (80),0.55639035,6,
8815,./test\08816.png,Ausschließlich geradeaus,0.74872148,35,
8816,./test\08817.png,Kurve (links),0.02933025,26,
8817,./test\08818.png,Rechts vorbei,0.11449954,30,
8818,./test\08819.png,Gefahrenstelle,0.32843426,18,
8819,./test\08820.png,Zulässige Höchstgeschwindigkeit (50),0.2772401,2,
8820,./test\08821.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.59791505,42,
8821,./test\08822.png,Zulässige Höchstgeschwindigkeit (120),0.35906965,8,
8822,./test\08823.png,Zulässige Höchstgeschwindigkeit (60),0.41640514,3,
8823,./test\08824.png,Ausschließlich rechts,0.09137958,30,
8824,./test\08825.png,Vorfahrt gewähren,0.99999499,13,
8825,./test\08826.png,Einmalige Vorfahrt,0.14358589,30,
8826,./test\08827.png,Verbot der Einfahrt,1.0,17,
8827,./test\08828.png,Zulässige Höchstgeschwindigkeit (60),0.31706843,3,
8828,./test\08829.png,Vorfahrt gewähren,0.98868167,13,
8829,./test\08830.png,Zulässige Höchstgeschwindigkeit (50),0.86923087,2,
8830,./test\08831.png,Rechts vorbei,0.99985492,38,
8831,./test\08832.png,Ende aller Streckenverbote,0.45813668,41,
8832,./test\08833.png,Rechts vorbei,0.02383843,34,
8833,./test\08834.png,Zulässige Höchstgeschwindigkeit (70),0.6333428000000001,4,
8834,./test\08835.png,Vorfahrt,0.99999964,12,
8835,./test\08836.png,Baustelle,0.87199694,25,
8836,./test\08837.png,Gefahrenstelle,0.06816243,26,
8837,./test\08838.png,Rechts vorbei,0.17575498,18,
8838,./test\08839.png,Zulässige Höchstgeschwindigkeit (80),0.77868479,5,
8839,./test\08840.png,Vorfahrt gewähren,0.99999988,13,
8840,./test\08841.png,Fahrradfahrer,0.20385066,29,
8841,./test\08842.png,Zulässige Höchstgeschwindigkeit (30),0.55199295,1,
8842,./test\08843.png,Einmalige Vorfahrt,0.99785978,11,
8843,./test\08844.png,Rechts vorbei,0.87673348,38,
8844,./test\08845.png,Stoppschild,0.99979347,14,
8845,./test\08846.png,Zulässige Höchstgeschwindigkeit (80),0.11861665,23,
8846,./test\08847.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.7037437,10,
8847,./test\08848.png,Fahrradfahrer,0.05533272,29,
8848,./test\08849.png,Gefahrenstelle,0.37431097,18,
8849,./test\08850.png,Zulässige Höchstgeschwindigkeit (120),0.70452809,8,
8850,./test\08851.png,Vorfahrt gewähren,0.93225837,13,
8851,./test\08852.png,Ausschließlich rechts,0.65472203,33,
8852,./test\08853.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.52900028,10,
8853,./test\08854.png,Verbot der Einfahrt,1.0,17,
8854,./test\08855.png,Zulässige Höchstgeschwindigkeit (70),0.95452911,4,
8855,./test\08856.png,Gefahrenstelle,0.04315284,26,
8856,./test\08857.png,Vorfahrt gewähren,0.99999809,13,
8857,./test\08858.png,Ende der Geschwindigkeitsbegrenzung (80),0.80348736,6,
8858,./test\08859.png,Schleudergefahr bei Nässe oder Schmutz,0.15343459,24,
8859,./test\08860.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.21126823,9,
8860,./test\08861.png,Rechts vorbei,0.13881887,39,
8861,./test\08862.png,Schleudergefahr bei Nässe oder Schmutz,0.99647659,23,
8862,./test\08863.png,Rechts vorbei,0.92929453,38,
8863,./test\08864.png,Einmalige Vorfahrt,0.9925487,11,
8864,./test\08865.png,Rechts vorbei,0.0538452,36,
8865,./test\08866.png,Baustelle,0.99998868,25,
8866,./test\08867.png,Ausschließlich geradeaus,0.30852175,35,
8867,./test\08868.png,Vorfahrt,0.99999976,12,
8868,./test\08869.png,Zulässige Höchstgeschwindigkeit (70),0.11752239,39,
8869,./test\08870.png,Verbot für Fahrzeuge aller Art,0.87457311,15,
8870,./test\08871.png,Zulässige Höchstgeschwindigkeit (60),0.48706549,3,
8871,./test\08872.png,Zulässige Höchstgeschwindigkeit (60),0.66790283,3,
8872,./test\08873.png,Baustelle,0.91569775,25,
8873,./test\08874.png,Baustelle,1.0,25,
8874,./test\08875.png,Rechts vorbei,0.80024314,38,
8875,./test\08876.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.99694115,10,
8876,./test\08877.png,Stoppschild,0.99622226,14,
8877,./test\08878.png,Vorfahrt gewähren,0.99716991,13,
8878,./test\08879.png,Schleudergefahr bei Nässe oder Schmutz,0.95817834,23,
8879,./test\08880.png,Zulässige Höchstgeschwindigkeit (50),0.99829525,2,
8880,./test\08881.png,Vorfahrt,0.65367466,12,
8881,./test\08882.png,Vorfahrt,1.0,12,
8882,./test\08883.png,Zulässige Höchstgeschwindigkeit (70),0.68028098,4,
8883,./test\08884.png,Stoppschild,0.99964941,14,
8884,./test\08885.png,Zulässige Höchstgeschwindigkeit (50),0.62552094,2,
8885,./test\08886.png,Zulässige Höchstgeschwindigkeit (50),0.97953355,2,
8886,./test\08887.png,Zulässige Höchstgeschwindigkeit (70),0.63210994,4,
8887,./test\08888.png,Baustelle,0.99994206,25,
8888,./test\08889.png,Wildwechsel,0.70534122,31,
8889,./test\08890.png,Ende aller Streckenverbote,0.67027682,32,
8890,./test\08891.png,Zulässige Höchstgeschwindigkeit (50),0.90656686,4,
8891,./test\08892.png,Zulässige Höchstgeschwindigkeit (70),0.86636841,4,
8892,./test\08893.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.88353181,10,
8893,./test\08894.png,Ende aller Streckenverbote,0.18200316,41,
8894,./test\08895.png,Einmalige Vorfahrt,0.02710497,24,
8895,./test\08896.png,Verbot für Fahrzeuge aller Art,0.98901272,15,
8896,./test\08897.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.90484792,10,
8897,./test\08898.png,Überholverbot für Kraftfahrzeuge aller Art,0.99999881,9,
8898,./test\08899.png,Wildwechsel,0.92214829,31,
8899,./test\08900.png,Wildwechsel,0.28671655,31,
8900,./test\08901.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.96983993,10,
8901,./test\08902.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,36,
8902,./test\08903.png,Ausschließlich geradeaus,0.99999595,35,
8903,./test\08904.png,Zulässige Höchstgeschwindigkeit (50),0.84303105,2,
8904,./test\08905.png,Ende aller Streckenverbote,0.02655807,36,
8905,./test\08906.png,Einmalige Vorfahrt,0.90321887,11,
8906,./test\08907.png,Zulässige Höchstgeschwindigkeit (100),0.41394967,7,
8907,./test\08908.png,Zulässige Höchstgeschwindigkeit (30),0.99684525,1,
8908,./test\08909.png,Wildwechsel,0.89724386,31,
8909,./test\08910.png,Gefahrenstelle,0.23004456,18,
8910,./test\08911.png,Vorfahrt,0.69285369,12,
8911,./test\08912.png,Rechts vorbei,0.99264657,38,
8912,./test\08913.png,Rechts vorbei,0.89222693,38,
8913,./test\08914.png,Zulässige Höchstgeschwindigkeit (60),0.77783066,3,
8914,./test\08915.png,Zulässige Höchstgeschwindigkeit (80),0.21316256,7,
8915,./test\08916.png,Überholverbot für Kraftfahrzeuge aller Art,0.99769539,9,
8916,./test\08917.png,Rechts vorbei,0.89227176,38,
8917,./test\08918.png,Zulässige Höchstgeschwindigkeit (80),0.30035034,6,
8918,./test\08919.png,Zulässige Höchstgeschwindigkeit (50),0.55469978,2,
8919,./test\08920.png,Vorfahrt gewähren,0.99999952,13,
8920,./test\08921.png,Vorfahrt gewähren,0.99998772,13,
8921,./test\08922.png,Verbot der Einfahrt,0.99999475,17,
8922,./test\08923.png,Baustelle,0.23554042,8,
8923,./test\08924.png,Zulässige Höchstgeschwindigkeit (100),0.81229705,7,
8924,./test\08925.png,Baustelle,0.11144231,10,
8925,./test\08926.png,Gefahrenstelle,0.90394598,18,
8926,./test\08927.png,Vorfahrt gewähren,0.99998605,13,
8927,./test\08928.png,Zulässige Höchstgeschwindigkeit (60),0.48457417,3,
8928,./test\08929.png,Zulässige Höchstgeschwindigkeit (50),0.93761951,2,
8929,./test\08930.png,Wildwechsel,0.89158744,31,
8930,./test\08931.png,Ausschließlich rechts,0.99972826,33,
8931,./test\08932.png,Rechts vorbei,0.65326148,38,
8932,./test\08933.png,Doppelkurve (zunächst links),0.43111220000000006,21,
8933,./test\08934.png,Zulässige Höchstgeschwindigkeit (50),0.99998546,2,
8934,./test\08935.png,Zulässige Höchstgeschwindigkeit (30),0.97373331,1,
8935,./test\08936.png,Verbot für Fahrzeuge aller Art,0.8859036,15,
8936,./test\08937.png,Zulässige Höchstgeschwindigkeit (50),0.19836093,2,
8937,./test\08938.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.67518991,42,
8938,./test\08939.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.95544791,10,
8939,./test\08940.png,Vorfahrt gewähren,0.94734061,13,
8940,./test\08941.png,Ausschließlich rechts,0.97263533,33,
8941,./test\08942.png,Rechts vorbei,0.99995589,38,
8942,./test\08943.png,Baustelle,0.99992597,25,
8943,./test\08944.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,26,
8944,./test\08945.png,Zulässige Höchstgeschwindigkeit (50),0.07577015,4,
8945,./test\08946.png,Zulässige Höchstgeschwindigkeit (80),0.75722998,5,
8946,./test\08947.png,Zulässige Höchstgeschwindigkeit (80),0.2687822,5,
8947,./test\08948.png,Zulässige Höchstgeschwindigkeit (100),0.75475615,7,
8948,./test\08949.png,Baustelle,0.93031836,25,
8949,./test\08950.png,Überholverbot für Kraftfahrzeuge aller Art,0.99805957,9,
8950,./test\08951.png,Vorfahrt gewähren,0.99998891,13,
8951,./test\08952.png,Ausschließlich rechts,0.99999988,33,
8952,./test\08953.png,Rechts vorbei,0.25230721,34,
8953,./test\08954.png,Zulässige Höchstgeschwindigkeit (30),0.99413389,1,
8954,./test\08955.png,Zulässige Höchstgeschwindigkeit (80),0.29226977,5,
8955,./test\08956.png,Vorfahrt,1.0,12,
8956,./test\08957.png,Wildwechsel,0.88599718,31,
8957,./test\08958.png,Zulässige Höchstgeschwindigkeit (70),0.4658581,4,
8958,./test\08959.png,Vorfahrt gewähren,0.9936558000000001,13,
8959,./test\08960.png,Zulässige Höchstgeschwindigkeit (80),0.23928952,42,
8960,./test\08961.png,Zulässige Höchstgeschwindigkeit (60),0.73486179,3,
8961,./test\08962.png,Ende aller Streckenverbote,0.67776108,38,
8962,./test\08963.png,Zulässige Höchstgeschwindigkeit (50),0.98542559,2,
8963,./test\08964.png,Zulässige Höchstgeschwindigkeit (120),0.66096449,8,
8964,./test\08965.png,Stoppschild,0.95637727,14,
8965,./test\08966.png,Kurve (links),0.99938452,19,
8966,./test\08967.png,Zulässige Höchstgeschwindigkeit (50),0.76647019,2,
8967,./test\08968.png,Ende der Geschwindigkeitsbegrenzung (80),0.77703917,6,
8968,./test\08969.png,Vorfahrt,0.99999774,12,
8969,./test\08970.png,Zulässige Höchstgeschwindigkeit (50),0.99600536,2,
8970,./test\08971.png,Baustelle,0.99999976,25,
8971,./test\08972.png,Wildwechsel,0.18546379999999998,20,
8972,./test\08973.png,Einmalige Vorfahrt,0.99523336,11,
8973,./test\08974.png,Wildwechsel,0.20618981,30,
8974,./test\08975.png,Vorfahrt,0.99683291,12,
8975,./test\08976.png,Zulässige Höchstgeschwindigkeit (70),0.62267804,4,
8976,./test\08977.png,Zulässige Höchstgeschwindigkeit (60),0.63865471,3,
8977,./test\08978.png,Zulässige Höchstgeschwindigkeit (120),0.44498888,8,
8978,./test\08979.png,Schleudergefahr bei Nässe oder Schmutz,0.81240863,23,
8979,./test\08980.png,Ende aller Streckenverbote,0.03558892,36,
8980,./test\08981.png,Rechts vorbei,0.99998379,38,
8981,./test\08982.png,Zulässige Höchstgeschwindigkeit (50),0.98381269,2,
8982,./test\08983.png,Ausschließlich rechts,0.99998367,33,
8983,./test\08984.png,Doppelkurve (zunächst links),0.32909855,21,
8984,./test\08985.png,Zulässige Höchstgeschwindigkeit (80),0.96081513,5,
8985,./test\08986.png,Zulässige Höchstgeschwindigkeit (120),0.73832268,8,
8986,./test\08987.png,Gefahrenstelle,0.93364346,18,
8987,./test\08988.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.96249974,10,
8988,./test\08989.png,Zulässige Höchstgeschwindigkeit (30),0.8644312,1,
8989,./test\08990.png,Rechts vorbei,0.99998033,38,
8990,./test\08991.png,Zulässige Höchstgeschwindigkeit (80),0.12198865,19,
8991,./test\08992.png,Überholverbot für Kraftfahrzeuge aller Art,0.28073573,9,
8992,./test\08993.png,Gefahrenstelle,0.19415848,18,
8993,./test\08994.png,Stoppschild,0.73207349,14,
8994,./test\08995.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.99999785,16,
8995,./test\08996.png,Verbot der Einfahrt,1.0,17,
8996,./test\08997.png,Vorfahrt,0.53986061,12,
8997,./test\08998.png,Baustelle,0.99901581,25,
8998,./test\08999.png,Ausschließlich geradeaus,0.99965823,35,
8999,./test\09000.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.74460369,10,
9000,./test\09001.png,Zulässige Höchstgeschwindigkeit (80),0.57069111,5,
9001,./test\09002.png,Einmalige Vorfahrt,0.99857759,11,
9002,./test\09003.png,Stoppschild,0.93130893,14,
9003,./test\09004.png,Zulässige Höchstgeschwindigkeit (70),0.59571558,4,
9004,./test\09005.png,Stoppschild,0.98276627,14,
9005,./test\09006.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.15956204,23,
9006,./test\09007.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.69660211,10,
9007,./test\09008.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",0.84923136,16,
9008,./test\09009.png,Rechts vorbei,0.91312575,38,
9009,./test\09010.png,Zulässige Höchstgeschwindigkeit (80),0.30437577,5,
9010,./test\09011.png,Zulässige Höchstgeschwindigkeit (60),0.20320489,3,
9011,./test\09012.png,Einmalige Vorfahrt,0.99829942,11,
9012,./test\09013.png,Zulässige Höchstgeschwindigkeit (70),0.44904473,1,
9013,./test\09014.png,Zulässige Höchstgeschwindigkeit (30),0.91005641,1,
9014,./test\09015.png,Rechts vorbei,0.9999975,38,
9015,./test\09016.png,Überholverbot für Kraftfahrzeuge aller Art,0.97162002,9,
9016,./test\09017.png,Einmalige Vorfahrt,0.95490777,11,
9017,./test\09018.png,Rechts vorbei,0.99990678,38,
9018,./test\09019.png,Doppelkurve (zunächst links),0.0309033,26,
9019,./test\09020.png,"Verbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse von 3,5t",1.0,16,
9020,./test\09021.png,Zulässige Höchstgeschwindigkeit (50),0.99801058,2,
9021,./test\09022.png,Zulässige Höchstgeschwindigkeit (60),0.65372866,3,
9022,./test\09023.png,Zulässige Höchstgeschwindigkeit (80),0.46906361,3,
9023,./test\09024.png,Ende aller Streckenverbote,0.39878923,32,
9024,./test\09025.png,Überholverbot für Kraftfahrzeuge aller Art,0.6940695,9,
9025,./test\09026.png,Einmalige Vorfahrt,0.39303234,11,
9026,./test\09027.png,Zulässige Höchstgeschwindigkeit (100),0.83524919,7,
9027,./test\09028.png,Zulässige Höchstgeschwindigkeit (50),0.65070897,1,
9028,./test\09029.png,Wildwechsel,0.21658963,5,
9029,./test\09030.png,Zulässige Höchstgeschwindigkeit (120),0.49423254,8,
9030,./test\09031.png,Schleudergefahr bei Nässe oder Schmutz,0.87438506,23,
9031,./test\09032.png,Ausschließlich rechts,0.03925262,39,
9032,./test\09033.png,Vorfahrt,0.65424633,12,
9033,./test\09034.png,Zulässige Höchstgeschwindigkeit (30),0.83918852,1,
9034,./test\09035.png,Zulässige Höchstgeschwindigkeit (70),0.78392315,4,
9035,./test\09036.png,Einmalige Vorfahrt,0.03559997,28,
9036,./test\09037.png,Zulässige Höchstgeschwindigkeit (30),0.97850305,1,
9037,./test\09038.png,Zulässige Höchstgeschwindigkeit (50),0.53378844,5,
9038,./test\09039.png,Schleudergefahr bei Nässe oder Schmutz,0.12339743,23,
9039,./test\09040.png,Zulässige Höchstgeschwindigkeit (30),0.9896124,1,
9040,./test\09041.png,Ausschließlich rechts,0.99985731,33,
9041,./test\09042.png,Zulässige Höchstgeschwindigkeit (60),0.48369148,3,
9042,./test\09043.png,Überholverbot für Kraftfahrzeuge aller Art,0.98990029,9,
9043,./test\09044.png,Zulässige Höchstgeschwindigkeit (70),0.6753844,4,
9044,./test\09045.png,Zulässige Höchstgeschwindigkeit (80),0.57842511,5,
9045,./test\09046.png,Wildwechsel,0.92291194,31,
9046,./test\09047.png,Rechts vorbei,0.81090695,38,
9047,./test\09048.png,Unebene Fahrbahn,0.98290563,22,
9048,./test\09049.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.95605725,10,
9049,./test\09050.png,Zulässige Höchstgeschwindigkeit (60),0.40097323,3,
9050,./test\09051.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.99747771,10,
9051,./test\09052.png,Zulässige Höchstgeschwindigkeit (50),0.84328508,2,
9052,./test\09053.png,Zulässige Höchstgeschwindigkeit (80),0.89873344,5,
9053,./test\09054.png,Zulässige Höchstgeschwindigkeit (70),0.676341,4,
9054,./test\09055.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,37,
9055,./test\09056.png,Doppelkurve (zunächst links),0.12115179,20,
9056,./test\09057.png,Ausschließlich geradeaus,0.99637115,35,
9057,./test\09058.png,Überholverbot für Kraftfahrzeuge aller Art,0.72751248,9,
9058,./test\09059.png,Verbot für Fahrzeuge aller Art,0.97813761,15,
9059,./test\09060.png,Verbot für Fahrzeuge aller Art,0.99862492,15,
9060,./test\09061.png,Vorfahrt,0.63646275,12,
9061,./test\09062.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,34,
9062,./test\09063.png,Vorfahrt gewähren,0.23017062,13,
9063,./test\09064.png,Gefahrenstelle,0.30554423,11,
9064,./test\09065.png,Vorfahrt,0.9999603000000001,12,
9065,./test\09066.png,Gefahrenstelle,0.23773287,26,
9066,./test\09067.png,Rechts vorbei,0.99999964,38,
9067,./test\09068.png,Einmalige Vorfahrt,0.34505576,11,
9068,./test\09069.png,Zulässige Höchstgeschwindigkeit (50),0.92932463,2,
9069,./test\09070.png,Vorfahrt,0.99999917,12,
9070,./test\09071.png,Doppelkurve (zunächst links),0.57862312,21,
9071,./test\09072.png,Zulässige Höchstgeschwindigkeit (100),0.99901378,7,
9072,./test\09073.png,"Ende des Überholverbotes für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.02272727,18,
9073,./test\09074.png,Ausschließlich rechts,1.0,33,
9074,./test\09075.png,Zulässige Höchstgeschwindigkeit (30),0.97091103,1,
9075,./test\09076.png,Zulässige Höchstgeschwindigkeit (60),0.5816321999999999,3,
9076,./test\09077.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.78051388,10,
9077,./test\09078.png,Schleudergefahr bei Nässe oder Schmutz,0.75784957,23,
9078,./test\09079.png,Zulässige Höchstgeschwindigkeit (80),0.90051067,5,
9079,./test\09080.png,Zulässige Höchstgeschwindigkeit (70),0.16571988,4,
9080,./test\09081.png,Ende der Geschwindigkeitsbegrenzung (80),0.73992765,6,
9081,./test\09082.png,Zulässige Höchstgeschwindigkeit (50),0.28811654,2,
9082,./test\09083.png,Baustelle,0.99943155,25,
9083,./test\09084.png,Zulässige Höchstgeschwindigkeit (60),0.47648412,3,
9084,./test\09085.png,Zulässige Höchstgeschwindigkeit (50),0.9253841,5,
9085,./test\09086.png,Zulässige Höchstgeschwindigkeit (30),0.90081674,1,
9086,./test\09087.png,Rechts vorbei,0.10502906,18,
9087,./test\09088.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.9980976,10,
9088,./test\09089.png,Fahrradfahrer,0.98897004,29,
9089,./test\09090.png,Vorfahrt,0.97919834,12,
9090,./test\09091.png,Zulässige Höchstgeschwindigkeit (70),0.35951868,4,
9091,./test\09092.png,Ausschließlich geradeaus,0.84990263,35,
9092,./test\09093.png,Rechts vorbei,0.03554216,39,
9093,./test\09094.png,Ausschließlich rechts,0.99993491,33,
9094,./test\09095.png,Zulässige Höchstgeschwindigkeit (50),0.28099388,24,
9095,./test\09096.png,Zulässige Höchstgeschwindigkeit (60),0.78472537,3,
9096,./test\09097.png,Zulässige Höchstgeschwindigkeit (70),0.42399904,4,
9097,./test\09098.png,Zulässige Höchstgeschwindigkeit (50),0.77799803,2,
9098,./test\09099.png,Zulässige Höchstgeschwindigkeit (60),0.81683737,3,
9099,./test\09100.png,Zulässige Höchstgeschwindigkeit (50),0.53088868,2,
9100,./test\09101.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.87567341,10,
9101,./test\09102.png,Zulässige Höchstgeschwindigkeit (30),0.97049022,1,
9102,./test\09103.png,Unebene Fahrbahn,0.99657083,22,
9103,./test\09104.png,Zulässige Höchstgeschwindigkeit (120),0.90609664,8,
9104,./test\09105.png,"Überholverbot für Kraftfahrzeuge mit einer zulässigen Gesamtmasse über 3,5t",0.99983668,10,
9105,./test\09106.png,Einmalige Vorfahrt,0.99161482,11,
